comment_id,comment_text,author,like_count,published_at,overall_sentiment,relevant,camera_mentioned,camera_sentiment,battery_mentioned,battery_sentiment,performance_mentioned,performance_sentiment,display_mentioned,display_sentiment,design_mentioned,design_sentiment,price_mentioned,price_sentiment
UgzN35rkPh8n6Q9lHcN4AaABAg,I'm also at 89%.    Why not use plug-in CarPlay to keep your phone charged?,@robertjarrell7276,3,2024-08-24T22:43:59Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
UgzqmuSDBdDYlsffNuJ4AaABAg,iPhone 15 pro max- 136 battery cycle and 98% capacity 🎉,@РАДИСЛАВШЕВЧЕНКО-л5н,9,2024-08-28T08:34:34Z,positive,True,False,,True,positive,False,,False,,False,,False,
Ugw9J-1hb1Cg9x6ZnMd4AaABAg,"""Regular 15 pro: Capacity 93%", Cycle Count 371,,,,,,,,,,,,,,,,
"Always charging with optimized charging. Also had my phone since October""",@Ace_v120,2,2024-09-13T23:49:59Z,neutral,True,False,,True,neutral,False,,False,,False,,False,,
UgwepPBveh0PQ6Gfdgx4AaABAg,What iPhone should I get to use as an home phone long term,@tayhome2023,2,2024-08-23T11:38:51Z,neutral,True,False,,False,,False,,False,,False,,False,
UgyOEvR5-2hrCLhq_ct4AaABAg,Great review 😮😅😊,@curtispazarjr4985,0,2024-10-23T20:13:52Z,positive,False,False,,False,,False,,False,,False,,False,
UgzHjACF45tQZPcIdR54AaABAg,I still have the iPhone 14 Pro and I still have 87 percent I also use CarPlay but I guess charging habits is a major factor sheesh,@gwj7747,5,2024-08-21T19:29:16Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
UgyorNkDknSGQ02m4MR4AaABAg,14 Pro At 87% // Congrats On That Cadillac Lyric 🇺🇸,@chrisb9475,2,2024-08-22T01:28:05Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
Ugx7AYWZ8SXKMeUOLhx4AaABAg,"""Battery health on 100%",,,,,,,,,,,,,,,,,
"Had it since April 2024""",@steveothehulk,1,2024-09-08T11:18:49Z,positive,True,False,,True,positive,False,,False,,False,,False,,
UgyqtJBwWzwOtYlK4uh4AaABAg,Mines currently sitting at 88% had my iPhone 15PM since Nov 2023 and I intend to keep it until 2027 at the very latest I don't mind getting the battery replaced as I do have AppleCare,@talalshafi9309,0,2025-02-16T00:07:27Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
UgzESWsIe4cwiuRjFL54AaABAg,thank you for investing such these phones to review it for your viewers❤,@BigBlackClock_12,0,2024-08-25T16:12:33Z,positive,False,False,,False,,False,,False,,False,,False,
UgxlkhWN3-J_Iwv_sGx4AaABAg,Wallpaper link to the thumbnail pic?,@iamvikramnr,1,2024-08-22T00:55:28Z,neutral,False,False,,False,,False,,False,,False,,False,
Ugzi8fbO5U_K27S65TJ4AaABAg,do i need my cycle count to be high?,@kylaperalta8148,5,2024-08-21T22:11:06Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
UgzSTZoKPa8lDTvJYfx4AaABAg,"""250 ish cycles", 97%,,,,,,,,,,,,,,,,
very satisfied with the 15," was scared at the start with the heat gate. One of the best colors and materials too!""",@nejc3,0,2024-08-21T20:40:26Z,positive,True,False,,True,positive,False,,False,,True,positive,False,
UgzKBia9ZCHZz4Lbk-d4AaABAg,Wait can wireless charging damage battery overtime?,@welskie,0,2024-09-01T09:21:50Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
UgxfZVSECVTDNHro5f14AaABAg,I've had my iPhone 13 pro max for 2.5 years and my battery health is still at 85%; I use my phone for quite honestly everything except for car play. I also use an off brand apple charger so I was kind of shocked when I saw that your battery capacity was already down to 89% after only a year of use!,@natasjajade,0,2025-01-18T18:30:58Z,positive,True,False,,True,positive,False,,False,,False,,False,
Ugxaalm2Hqt7xgB04o54AaABAg,I got mine in April and it is still 100% capacity,@derick-smith,0,2024-09-22T21:34:07Z,positive,True,False,,True,positive,False,,False,,False,,False,
Ugyb-5dAFieJSnDEGnV4AaABAg,I'm still at 100% bought in November with 240 cycles,@alexisgalea5837,5,2024-08-21T20:19:19Z,positive,True,False,,True,positive,False,,False,,False,,False,
UgzDjNJRXaXsnonEMO54AaABAg,1 Year 34 Cycles 100% Health,@KVOPLUS,1,2025-01-10T03:28:14Z,positive,True,False,,True,positive,False,,False,,False,,False,
UgwlKXiVIU-9SHzwlRl4AaABAg,"""5:53 5:53 I only noticed the A17 Pro gets too hot while doing photo shooting. It's a failure of power management while using the camera on this device. ",,,,,,,,,,,,,,,,,
"Maybe it's still way too expensive for the A17 Pro to calculate depth in every photo.""",@Wayne-sn6qy,0,2024-09-05T12:51:21Z,negative,True,True,negative,False,,True,negative,False,,True,negative,,,
Ugz9QblMMhgx_AWthbJ4AaABAg,Always set battery to 80 percent limit to extend battery life,@vazzyarts,0,2024-10-14T06:22:11Z,neutral,True,False,,True,neutral,False,,False,,False,,False,
Ugyinn3Du3cy-GBURwV4AaABAg,I got my 15 Pro Max in November. I have over 300 charge cycles and I'm running iOS 18 beta software and I'm at 98%.,@josephpepe2607,1,2024-09-01T05:42:55Z,positive,True,False,,True,positive,False,,False,,False,,False,
UgyqNIFgmZOCJpIFBtR4AaABAg,My iPhone 13 Pro battery capacity is at 86% after 4 years!,@gemzyb5847,1,2024-09-14T00:15:38Z,positive,True,False,,True,positive,False,,False,,False,,False,
Ugy124FlQITNx3zvfHt4AaABAg,13PM 2 months after release.  Battery capacity 86% and battery life is excellent.  Around 9-11 hours.  Wireless charge every night.,@MGN68,0,2024-08-22T00:07:41Z,positive,True,False,,True,positive,False,,False,,False,,False,
UgwSP3vOUSaoWYa6iqh4AaABAg,Wow if you really like having the camera on the action button; you are going to LOVE the new iPhone 16's dedicated camera feature!,@cna1234,0,2024-09-14T06:37:46Z,positive,True,True,positive,False,,False,,False,,False,,False,
