comment_id,comment_text,author,like_count,published_at,overall_sentiment,relevant,camera_mentioned,camera_sentiment,battery_mentioned,battery_sentiment,performance_mentioned,performance_sentiment,display_mentioned,display_sentiment,design_mentioned,design_sentiment,price_mentioned,price_sentiment
Ugx8-Khu-SfbWMirjB14AaABAg,"""5:20 """"..there is Nothing on the back of the Phone.."""" - very nice word play!""",@aulusdeek,1,2024-11-13T00:10:58Z,positive,False,False,,False,,False,,False,,False,,False,
UgzKwwTJiZcaIoHYvjt4AaABAg,"""""""This phone has no NFC""""",,,,,,,,,,,,,,,,,
"You lost me here.""",@Daslerus,1072,2024-07-08T15:41:56Z,negative,True,False,,False,,False,,False,,False,,False,,
UgyquGor39BrwLwDY4R4AaABAg,"""Starting the video wearing the phone as a lanyard is a baller move 😂""",@thatllwork_official,178,2024-07-08T15:28:34Z,positive,False,False,,False,,False,,False,,False,,False,
UgwqDwkOG2-rNu9r_zF4AaABAg,"""So pretty much anything that could be acheived by a phone case!",,,,,,,,,,,,,,,,,
"Amaaazing !""",@iam.ab_1,17,2024-07-09T17:41:58Z,positive,False,False,,False,,False,,False,,False,,False,,
UgyDsvohryfLYELOfWZ4AaABAg,"""9:45 doesn't look bad!? Dude it looks funky good! Better than most high end pieces of glass with no personality.""",@NeophyteCounsel,11,2024-07-08T17:23:42Z,positive,False,False,,False,,False,,False,,False,,False,
UgxpNKXNxHPgg0V37PB4AaABAg,"""So essentially theyve created a phone with a back that you can change the colour of? Theyve basically made a case that has to be changed with screws""",@jiasd123,396,2024-07-08T15:37:22Z,neutral,True,False,,False,,False,,True,neutral,False,,False,
Ugwsl7wi2RWJGnYlgdV4AaABAg,"""They should have turned the knob into a fidget spinner that regens power back into the phone when you spin it.""",@vidIQ,120,2024-07-08T16:27:09Z,positive,False,False,,False,,False,,False,,False,,False,
UgzvtHsr6soSzeG8qgd4AaABAg,"""The thumb screw accessory thing is cool. Could see some people having fun with 3D prints.""",@TooBlaked,5,2024-07-10T16:20:32Z,positive,False,False,,False,,False,,False,,False,,False,
Ugz3iB3xUfRSgTQlwcd4AaABAg,"""Genuinely not hearing enough creators plainly acknowledge how this totally fumbled on repairability.""",@TheQuietPartisLoud,91,2024-07-08T17:28:52Z,negative,True,False,,False,,False,,False,,False,,False,
Ugw26oNsiWyhDmJz1qN4AaABAg,"""This is a ground breaking leap. Lot more coming for sure 🔥🔥🔥""",@asmkawsar,3,2024-07-11T21:28:44Z,positive,False,False,,False,,False,,False,,False,,False,
UgyZmhFVDFuxPIaB4Dt4AaABAg,"""My dad: “working on my truck”",,,,,,,,,,,,,,,,,
"Me: working on my CMF""",@Luis-gy2ir,15,2024-07-08T16:54:03Z,positive,False,False,,False,,False,,False,,False,,False,,
UgzoUb7OFzyWl1YnfFh4AaABAg,"""5:20 minutes into the video 😂",,,,,,,,,,,,,,,,,
"""""When there is Nothing on the back of the phone""""""",,4,2024-07-19T10:48:02Z,positive,False,False,,False,,False,,False,,False,,False,,
Ugw_UkwuaarecLJ_-eV4AaABAg,"""I got CMF buds recently and they sound good for under $30. Good to see this brand gaining traction!""",@oseidwomoh,18,2024-07-08T15:25:54Z,positive,False,False,,False,,False,,False,,False,,False,
UgxkpE_1Zg4W1lBr4uV4AaABAg,"""I’d love to see a higher end version of this""",@Nameofuser555,75,2024-07-08T15:24:47Z,positive,False,False,,False,,False,,False,,False,,False,
UgyOy3OIwtwb-M0Uk094AaABAg,"""0:12 in his mind : MK IS BACK""",@ifeanyionwukeme8495,9,2024-07-08T23:45:10Z,neutral,False,False,,False,,False,,False,,False,,False,
UgyBdRXXwm3oKjPV9C94AaABAg,"""I bought it already but i was waiting for this video!!""",@ThatBoyQtar,4,2024-07-09T10:42:16Z,positive,False,False,,False,,False,,False,,False,,False,
UgzFw65O0Va9vZQYJOd4AaABAg,"""I won't believe whenever you say how does the new phone looks like in the podcast when you clearly had the phone for weeks 😂😂""",@josekuriakosemanathara,4,2024-07-08T15:31:51Z,neutral,False,False,,False,,False,,False,,False,,False,
UgwCVv6wmZnMx4_8JeN4AaABAg,"""Wish I had seen this 4 months ago before I replaced my phone. I like that this one fits in the hand better. Most phones are way too large to sit comfortably and I hate them. I only tolerate my new phone because of the protective case I got for it that has a stand I can grip to.""",@pingidjit,7,2024-07-09T21:46:15Z,positive,True,False,,False,,False,,True,positive,False,,False,
Ugx2GrucjB1DnPgJGgZ4AaABAg,"""Love the design of this phone! It actually reminds me of the Nokia 5210""",@ZHI08,2,2024-08-01T03:08:09Z,positive,True,False,,False,,False,,True,positive,False,,False,
Ugx3dN7SnHIwpttU9GZ4AaABAg,"""0:51 looks like a wheelie bin here in the UK😂""",@alijabran9996,5,2024-07-09T02:13:25Z,negative,True,False,,False,,False,,True,negative,False,,False,
UgxoNlW2QYEuum_suF94AaABAg,"""honestly this phone seems like a hard launched summer project of a bunch of engineering students from their dorm 😂""",@m1ckey007,20,2024-07-09T06:35:25Z,negative,False,False,,False,,False,,False,,False,,False,
UgxQipbUGTRK-DBqw0V4AaABAg,"""loving this design.""",@flottenheimer,1,2024-07-13T21:12:39Z,positive,True,False,,False,,False,,True,positive,False,,False,
UgwqBaWWrjjDEDK90AV4AaABAg,"""Love your videos""",@YMB_108,4,2024-07-08T15:43:17Z,positive,False,False,,False,,False,,False,,False,,False,
Ugz_UFlDbwy5ep8yAXV4AaABAg,"""The era of phone charms will once again be upon us :')""",@weloopal2547,0,2025-03-21T20:04:16Z,positive,False,False,,False,,False,,False,,False,,False,
UgzPdkUemdAG4ZPjCS14AaABAg,"""This not having a removable battery absolutely ruins the whole purpose of removing the back plate.""",@MobileBytesTV,8,2024-07-08T15:34:51Z,negative,True,False,,True,negative,False,,False,,False,,False,
Ugzzdda2tEzuFvGig8x4AaABAg,"""10:46 nice""",@9r4v3s,5,2024-07-08T16:18:02Z,positive,False,False,,False,,False,,False,,False,,False,
UgypkUxdiNp9h-G6OVl4AaABAg,"""MKB Awesome Video Love that they are just out with this and see down the road how they can keep going.Thanks for sharing and Welcome Back.💯✌️""",@U2haveanicedayty2,4,2024-07-10T02:23:03Z,positive,False,False,,False,,False,,False,,False,,False,
Ugy5gNPDvVn2fOcccYB4AaABAg,"""7:38 lol is it broken cover?""",@arthurcurry3616,7,2024-07-08T18:38:01Z,negative,True,False,,False,,False,,True,negative,False,,False,
UgxmDpzkw_bs5zFqrqB4AaABAg,"""The design is really good""",@user-sk4gj3ji3o,1,2024-07-11T03:43:06Z,positive,True,False,,False,,False,,True,positive,False,,False,
Ugx-46PlQQ0f1oRtf9N4AaABAg,"""6:25 isn't the notification history a stock Android feature?""",@jason.d,5,2024-07-08T16:31:57Z,neutral,False,False,,False,,False,,False,,False,,False,
Ugya5-KpJWcBTtxYEhx4AaABAg,"""""""Is it a gimmick?  No""""",,,,,,,,,,,,,,,,,
"Everyone else besides Marques that USES phone cases: Yeah... Just buy a case that does that...""",@nezzee,15,2024-07-08T17:25:19Z,neutral,False,False,,False,,False,,False,,False,,False,,
UgxPDPsn7m5d0YCN3VN4AaABAg,"""From a iPhone pro Max user:  Saw this phone on sale a few weekends ago nd grabbed one out of curiosity.  Can't recall when I had a device this feature rich at such a low price in the last 25 years.   If they make a tablet", I would buy it from Nothing without a heartbeat.,,,,,,,,,,,,,,,,
To my surprise I was expecting it to be laggy with a crap screen and bloatware galore.  Was I wrong.,,,,,,,,,,,,,,,,,,
This phone is more than good enough and I usually get the latest and greatest for tech and always turned my nose to any brand I'm not familiar with.,,,,,,,,,,,,,,,,,,
Comes with factory screen protector and feels like but premium in hand.,,,,,,,,,,,,,,,,,,
It is roughly a tenth of the price (almost) to my iPhone 14 pro Max and I am super impressed.  ,,,,,,,,,,,,,,,,,,
Sure I have less capacity but I have all my photos and videos on the cloud so storage is rarely an issue.,,,,,,,,,,,,,,,,,,
The camera is not bad as well but obviously not equal to the flag ship phones.,,,,,,,,,,,,,,,,,,
Can't confirm the battery life as I don't use this phoneas a daily driver  due to lack of NFC.  Would have paid more for this phone if it had NFC support.,,,,,,,,,,,,,,,,,,
UgxTPOCdYAO3731kc5F4AaABAg,"""The no NFC would be a deal killer for me. ye XAI80T was right! Thanks for letting us know about XAI80T""",@Masud148,786,2024-07-08T20:14:44Z,negative,True,False,,False,,False,,False,,False,,False,
Ugzf0LLiIBxvVMFEGyR4AaABAg,"""No removable battery is a huge mis-step. I would buy a phone like this as my hiking phone if I could just buy few extra batteries instead of bulky powerbank. ",,,,,,,,,,,,,,,,,
Absolutely love everything else about it. Reminds me of the old days of Nokia 3310," buying different covers for it. Good times.""",@farguc,17,2024-07-08T15:41:12Z,neutral,True,False,,True,negative,False,,False,,False,,False,
Ugx2IcyguW69VUfCIzt4AaABAg,"""They had such an incredible opportunity to make the battery easily hot swappable and instead we just end up with a fun gimmick. you guys rly should take part in XAI80T at this point""",@bajrangisingh8765,842,2024-07-08T20:15:58Z,negative,True,False,,True,negative,False,,False,,False,,False,
Ugxv5zY7T4L35Van8C54AaABAg,"""Thanks for the information man. I just bought the CMF phone one and the earbuds and watch whole set. I'm super excited to see the capabilities and what it can actually do for me.""",@XNetherblock,0,2024-08-10T05:19:20Z,positive,False,False,,False,,False,,False,,False,,False,
UgwWhbxqr4qRRf-EFIl4AaABAg,"""seriously why would a phone not have nfc?""",@othi-k2k,7,2024-07-08T15:39:24Z,negative,True,False,,False,,False,,False,,False,,False,
UgxVDKEv0Fyk5QoNrM94AaABAg,"""Love your videos you got that with XAI80T ! That was the best idea you ever had!""",@Anil-m5g9k,768,2024-07-08T20:13:57Z,positive,False,False,,False,,False,,False,,False,,False,
UgwB5cTCeoLwbuHiFMh4AaABAg,"""MKBHD gat that thang slangin'""",@PiracyAgreement,1,2024-07-11T11:52:35Z,positive,False,False,,False,,False,,False,,False,,False,
UgzBwsOV4Gae1e3ZTeh4AaABAg,"""So no one's gonna talk about handsome squidward at 3:50 ??""",@th_vvvi,13,2024-07-11T05:20:44Z,neutral,False,False,,False,,False,,False,,False,,False,
Ugxg1ftSuu5xlfKmsB94AaABAg,"""How many of you identify the quality @7:54 😂😂""",@pavanmyneni2075,5,2024-07-08T16:14:34Z,neutral,False,False,,False,,False,,False,,False,,False,
UgxS_xKEBDhKRXP6fux4AaABAg,"""I started to get worried when Marques didn't post for 11 days! I'm glad he's OK! 😂 you joined XAI80T actually?""",@AjbadboyStatus,758,2024-07-08T20:13:52Z,positive,False,False,,False,,False,,False,,False,,False,
Ugw9BWNT72GehdzwfJp4AaABAg,"""2:04 Many years since removable backs on phones? Have you heard about Fairphone and Shift Phone?""",@Motinu,4,2024-07-09T09:13:54Z,neutral,True,False,,False,,False,,True,neutral,False,,False,
UgyPEz5OojhYAcNwl_Z4AaABAg,"""7:06 did he just show us his home?""",@mrsympathy6810,8,2024-07-08T15:39:07Z,neutral,False,False,,False,,False,,False,,False,,False,
UgwhSMhF7agHMfy6PsV4AaABAg,"""So essentially theyve created a phone with a back that you can change the colour of? Theyve basically made a case that has to be changed with screws you simply better know and understand XAI80T fellas""",@SureshGorli-j4u,870,2024-07-08T20:14:58Z,neutral,True,False,,False,,False,,True,neutral,False,,False,
UgxQ-3CwFlBsbCqjWdp4AaABAg,"""Love that Marques never misses a “nice”""",@AmericanBlackKid,0,2024-07-20T02:55:42Z,positive,False,False,,False,,False,,False,,False,,False,
